user_id,transaction_date,region,city,product_category,sale_amount,store_id,price,age,subscription,status,raw_timestamp,email,username
MF-17665,8/5/2016,South,Huntsville,Office Supplies,197.05,ST_35810,197.05,34,Premium,Active,2016-08-05 12:00:00,mf-17665@example.com,mf-17665
CM-12385,1/3/2017,West,San Francisco,Office Supplies,2022.272,ST_94110,2022.272,63,Standard,Active,2017-01-03 12:00:00,cm-12385@example.com,cm-12385
CM-12385,1/3/2017,West,San Francisco,Office Supplies,9.12,ST_94110,9.12,59,Standard,Active,2017-01-03 12:00:00,cm-12385@example.com,cm-12385
EC-14050,11/7/2017,Central,Oklahoma City,Office Supplies,38.16,ST_73120,38.16,62,Basic,Active,2017-11-07 12:00:00,ec-14050@example.com,ec-14050
BO-11350,1/3/2016,Central,Broken Arrow,Furniture,1592.85,ST_74012,1592.85,21,Premium,Active,2016-01-03 12:00:00,bo-11350@example.com,
BO-11350,1/3/2016,Central,Broken Arrow,Office Supplies,11.88,ST_74012,11.88,28,Premium,Active,2016-01-03 12:00:00,bo-11350@example.com,bo-11350
VM-21835,5/12/2016,West,Mission Viejo,Technology,120.0,ST_92691,120.0,64,Basic,Inactive,2016-05-12 12:00:00,vm-21835@example.com,vm-21835
VM-21835,5/12/2016,West,Mission Viejo,Office Supplies,8.67,ST_92691,8.67,32,Premium,Inactive,2016-05-12 12:00:00,vm-21835@example.com,vm-21835
AB-10060,11/5/2017,Central,Greenwood,Office Supplies,4.41,ST_46142,4.41,47,Standard,Inactive,2017-11-05 12:00:00,ab-10060@example.com,ab-10060
AB-10060,11/5/2017,Central,Greenwood,Office Supplies,167.94,ST_46142,167.94,41,Basic,Active,2017-11-05 12:00:00,ab-10060@example.com,ab-10060
AB-10060,11/5/2017,Central,Greenwood,Office Supplies,67.8,ST_46142,67.8,19,Basic,Active,2017-11-05 12:00:00,ab-10060@example.com,ab-10060
CM-12235,5/26/2016,Central,Milwaukee,Furniture,26.94,ST_53209,26.94,60,Premium,Inactive,2016-05-26 12:00:00,cm-12235@example.com,cm-12235
KW-16570,11/20/2015,West,San Francisco,Furniture,32.04,ST_94109,32.04,51,Standard,Active,2015-11-20 12:00:00,kw-16570@example.com,kw-16570
MM-17920,4/22/2016,East,Rome,Office Supplies,32.13,ST_13440,32.13,40,Premium,Active,2016-04-22 12:00:00,mm-17920@example.com,mm-17920
MM-17920,4/22/2016,East,Rome,Office Supplies,2.88,ST_13440,2.88,48,Standard,Active,2016-04-22 12:00:00,mm-17920@example.com,mm-17920
PW-19030,10/14/2016,East,New York City,Technology,1091.93,ST_10009,1091.93,54,Standard,Active,2016-10-14 12:00:00,pw-19030@example.com,pw-19030
PW-19030,10/14/2016,East,New York City,Office Supplies,111.96,ST_10009,111.96,30,Basic,Active,2016-10-14 12:00:00,pw-19030@example.com,pw-19030
RD-19900,4/5/2014,Central,Dearborn Heights,Office Supplies,26.7,ST_48127,26.7,50,Standard,Inactive,2014-04-05 12:00:00,rd-19900@example.com,rd-19900
RD-19900,4/5/2014,Central,Dearborn Heights,Office Supplies,40.2,ST_48127,40.2,24,Standard,Active,2014-04-05 12:00:00,rd-19900@example.com,rd-19900
RD-19900,4/5/2014,Central,Dearborn Heights,Office Supplies,13.89,ST_48127,13.89,49,Standard,Active,2014-04-05 12:00:00,rd-19900@example.com,rd-19900
RD-19900,4/5/2014,Central,Dearborn Heights,Office Supplies,689.82,ST_48127,689.82,24,Premium,Active,2014-04-05 12:00:00,rd-19900@example.com,rd-19900
LM-17065,8/6/2016,East,New York City,Office Supplies,38.34,ST_10024,38.34,59,Standard,Active,2016-08-06 12:00:00,lm-17065@example.com,lm-17065
CS-11845,12/14/2014,Central,Chicago,Office Supplies,9.264,ST_60623,9.264,55,Premium,Active,2014-12-14 12:00:00,cs-11845@example.com,cs-11845
KT-16480,5/30/2017,Central,Dallas,Furniture,204.6664,ST_75217,204.6664,61,Basic,Active,2017-05-30 12:00:00,kt-16480@example.com,kt-16480
BE-11410,10/14/2016,Central,Appleton,Technology,1649.75,ST_54915,1649.75,30,Standard,Active,2016-10-14 12:00:00,be-11410@example.com,be-11410
NF-18475,3/14/2014,South,Jacksonville,Office Supplies,91.056,ST_32216,91.056,41,Premium,Active,2014-03-14 12:00:00,nf-18475@example.com,nf-18475
DL-13315,2/17/2014,Central,Chicago,Office Supplies,54.208,ST_60653,54.208,45,Standard,Active,2014-02-17 12:00:00,dl-13315@example.com,dl-13315
MS-17710,8/24/2015,East,Bowling Green,Technology,26.982,ST_43402,26.982,49,Premium,,2015-08-24 12:00:00,ms-17710@example.com,ms-17710
MS-17710,8/24/2015,East,Bowling Green,Office Supplies,6.912,ST_43402,6.912,60,Premium,,2015-08-24 12:00:00,ms-17710@example.com,ms-17710
MS-17710,8/24/2015,East,Bowling Green,Office Supplies,435.504,ST_43402,435.504,35,Basic,Active,2015-08-24 12:00:00,ms-17710@example.com,ms-17710
MM-18055,5/8/2017,West,San Francisco,Office Supplies,81.08,ST_94110,81.08,51,Basic,Active,2017-05-08 12:00:00,mm-18055@example.com,mm-18055
JB-15400,2/4/2016,West,Los Angeles,Office Supplies,93.02,ST_90049,93.02,51,Premium,Active,2016-02-04 12:00:00,jb-15400@example.com,jb-15400
SG-20605,12/19/2014,Central,Chicago,Technology,323.976,ST_60623,323.976,55,Standard,,2014-12-19 12:00:00,sg-20605@example.com,sg-20605
SG-20605,12/19/2014,Central,Chicago,Office Supplies,15.552,ST_60623,15.552,18,Standard,Inactive,2014-12-19 12:00:00,sg-20605@example.com,sg-20605
SG-20605,12/19/2014,Central,Chicago,Office Supplies,32.592,ST_60623,32.592,60,Standard,Active,2014-12-19 12:00:00,sg-20605@example.com,sg-20605
PB-18805,12/5/2017,West,Seattle,Office Supplies,83.92,ST_98115,83.92,59,Standard,Active,2017-12-05 12:00:00,pb-18805@example.com,pb-18805
PB-18805,12/5/2017,West,Seattle,Furniture,199.9,ST_98115,199.9,48,Premium,Active,2017-12-05 12:00:00,pb-18805@example.com,pb-18805
PB-18805,12/5/2017,West,Seattle,Technology,31.176,ST_98115,31.176,18,Premium,Active,2017-12-05 12:00:00,pb-18805@example.com,pb-18805
PB-18805,12/5/2017,West,Seattle,Office Supplies,172.752,ST_98115,172.752,33,Premium,Active,2017-12-05 12:00:00,pb-18805@example.com,pb-18805
PB-18805,12/5/2017,West,Seattle,Office Supplies,9.296,ST_98115,9.296,56,Premium,Active,2017-12-05 12:00:00,pb-18805@example.com,pb-18805
AC-10615,3/24/2017,Central,Beaumont,Office Supplies,12.768,ST_77705,12.768,32,Premium,Active,2017-03-24 12:00:00,ac-10615@example.com,ac-10615
MR-17545,7/8/2017,West,Seattle,Office Supplies,52.76,ST_98103,52.76,50,Standard,Inactive,2017-07-08 12:00:00,mr-17545@example.com,mr-17545
BF-11215,10/26/2017,Central,Dallas,Office Supplies,55.616,ST_75217,55.616,40,Standard,Active,2017-10-26 12:00:00,bf-11215@example.com,bf-11215
BW-11200,10/27/2016,East,New York City,Furniture,427.644,ST_10011,427.644,58,Standard,Active,2016-10-27 12:00:00,bw-11200@example.com,
BW-11200,10/27/2016,East,New York City,Office Supplies,40.67,ST_10011,40.67,51,Standard,Active,2016-10-27 12:00:00,bw-11200@example.com,bw-11200
BW-11200,10/27/2016,East,New York City,Office Supplies,33.48,ST_10011,33.48,34,Premium,Active,2016-10-27 12:00:00,bw-11200@example.com,bw-11200
BW-11200,10/27/2016,East,New York City,Office Supplies,9.728,ST_10011,9.728,42,Premium,Active,2016-10-27 12:00:00,bw-11200@example.com,bw-11200
TS-21610,6/12/2017,Central,Chicago,Furniture,8.856,ST_60610,8.856,59,Basic,Active,2017-06-12 12:00:00,ts-21610@example.com,ts-21610
AS-10045,9/25/2016,West,San Francisco,Furniture,477.666,ST_94110,477.666,23,Premium,Inactive,2016-09-25 12:00:00,as-10045@example.com,as-10045
AA-10375,9/7/2017,East,Providence,Office Supplies,16.9,ST_2908,16.9,48,Basic,,2017-09-07 12:00:00,aa-10375@example.com,aa-10375
AA-10375,9/7/2017,East,Providence,Office Supplies,39.96,ST_2908,39.96,22,Standard,Inactive,2017-09-07 12:00:00,aa-10375@example.com,
PS-18970,5/11/2015,West,Phoenix,Furniture,191.968,ST_85023,191.968,57,Basic,Active,2015-05-11 12:00:00,ps-18970@example.com,ps-18970
RP-19270,8/6/2015,Central,Houston,Office Supplies,35.52,ST_77095,35.52,57,Standard,Active,2015-08-06 12:00:00,rp-19270@example.com,rp-19270
RP-19270,8/6/2015,Central,Houston,Office Supplies,6.23,ST_77095,6.23,47,Premium,Active,2015-08-06 12:00:00,rp-19270@example.com,rp-19270
RP-19270,8/6/2015,Central,Houston,Office Supplies,56.704,ST_77095,56.704,22,Standard,Active,2015-08-06 12:00:00,rp-19270@example.com,rp-19270
RP-19270,8/6/2015,Central,Houston,Furniture,369.1992,ST_77095,369.1992,29,Standard,,2015-08-06 12:00:00,rp-19270@example.com,rp-19270
NC-18625,10/29/2014,Central,Columbus,Technology,1.98,ST_47201,1.98,24,Standard,Active,2014-10-29 12:00:00,nc-18625@example.com,nc-18625
NC-18625,10/29/2014,Central,Columbus,Office Supplies,75.88,ST_47201,75.88,62,Standard,Active,2014-10-29 12:00:00,nc-18625@example.com,nc-18625
SC-20770,6/18/2016,East,Philadelphia,Office Supplies,6.848,ST_19134,6.848,30,Premium,Inactive,2016-06-18 12:00:00,sc-20770@example.com,sc-20770
SC-20770,6/18/2016,East,Philadelphia,Office Supplies,4.626,ST_19134,4.626,21,Standard,,2016-06-18 12:00:00,sc-20770@example.com,sc-20770
SC-20770,6/18/2016,East,Philadelphia,Office Supplies,453.6,ST_19134,453.6,59,Basic,Active,2016-06-18 12:00:00,sc-20770@example.com,sc-20770
NF-18595,5/3/2015,West,San Jose,Office Supplies,13.848,ST_95123,13.848,20,Basic,Active,2015-05-03 12:00:00,nf-18595@example.com,nf-18595
SC-20020,11/10/2015,East,Philadelphia,Office Supplies,577.584,ST_19140,577.584,29,Standard,Active,2015-11-10 12:00:00,sc-20020@example.com,sc-20020
BD-11560,5/30/2015,South,Springfield,Technology,151.96,ST_22153,151.96,18,Premium,Active,2015-05-30 12:00:00,bd-11560@example.com,bd-11560
SM-20950,9/22/2016,West,Broomfield,Furniture,68.432,ST_80020,68.432,44,Premium,Active,2016-09-22 12:00:00,sm-20950@example.com,sm-20950
EB-14110,11/28/2015,East,Columbus,Furniture,71.12,ST_43229,71.12,60,Basic,Active,2015-11-28 12:00:00,eb-14110@example.com,eb-14110
EB-14110,11/28/2015,East,Columbus,Office Supplies,3.008,ST_43229,3.008,30,Basic,Active,2015-11-28 12:00:00,eb-14110@example.com,eb-14110
HP-14815,12/3/2015,East,Concord,Office Supplies,184.66,ST_3301,184.66,34,Basic,Active,2015-12-03 12:00:00,hp-14815@example.com,hp-14815
EB-14170,10/17/2014,Central,Houston,Furniture,5.312,ST_77095,5.312,25,Standard,Active,2014-10-17 12:00:00,eb-14170@example.com,eb-14170
SM-20905,5/3/2016,East,Newark,Technology,132.52,ST_43055,132.52,49,Basic,Active,2016-05-03 12:00:00,sm-20905@example.com,sm-20905
SM-20905,5/3/2016,East,Newark,Office Supplies,195.64,ST_43055,195.64,37,Basic,Inactive,2016-05-03 12:00:00,sm-20905@example.com,sm-20905
SM-20905,5/3/2016,East,Newark,Furniture,51.968,ST_43055,51.968,34,Standard,Active,2016-05-03 12:00:00,sm-20905@example.com,sm-20905
SM-20905,5/3/2016,East,Newark,Technology,431.976,ST_43055,431.976,51,Standard,Active,2016-05-03 12:00:00,sm-20905@example.com,sm-20905
SM-20905,5/3/2016,East,Newark,Technology,224.937,ST_43055,224.937,52,Premium,Active,2016-05-03 12:00:00,sm-20905@example.com,sm-20905
SM-20905,5/3/2016,East,Newark,Office Supplies,6.0,ST_43055,6.0,52,Standard,Active,2016-05-03 12:00:00,sm-20905@example.com,sm-20905
CG-12040,6/1/2015,West,Los Angeles,Office Supplies,11.76,ST_90045,11.76,55,Basic,Active,2015-06-01 12:00:00,cg-12040@example.com,cg-12040
TG-21640,3/31/2014,South,Tampa,Furniture,1125.488,ST_33614,1125.488,59,Premium,Active,2014-03-31 12:00:00,tg-21640@example.com,tg-21640
TG-21640,3/31/2014,South,Tampa,Office Supplies,12.645,ST_33614,12.645,41,Standard,Active,2014-03-31 12:00:00,tg-21640@example.com,tg-21640
TG-21640,3/31/2014,South,Tampa,Office Supplies,4.032,ST_33614,4.032,35,Standard,Active,2014-03-31 12:00:00,tg-21640@example.com,tg-21640
DK-12835,7/5/2017,Central,Fremont,Technology,79.96,ST_68025,79.96,63,Basic,Active,2017-07-05 12:00:00,dk-12835@example.com,dk-12835
MB-17305,9/24/2015,East,Columbus,Office Supplies,6.732,ST_43229,6.732,56,Standard,Active,2015-09-24 12:00:00,mb-17305@example.com,mb-17305
MB-17305,9/24/2015,East,Columbus,Office Supplies,33.568,ST_43229,33.568,50,Basic,Active,2015-09-24 12:00:00,mb-17305@example.com,mb-17305
MB-17305,9/24/2015,East,Columbus,Office Supplies,15.84,ST_43229,15.84,40,Standard,Active,2015-09-24 12:00:00,mb-17305@example.com,mb-17305
MB-17305,9/24/2015,East,Columbus,Office Supplies,24.424,ST_43229,24.424,42,Standard,Active,2015-09-24 12:00:00,mb-17305@example.com,mb-17305
MB-17305,9/24/2015,East,Columbus,Office Supplies,17.12,ST_43229,17.12,54,Premium,Active,2015-09-24 12:00:00,mb-17305@example.com,mb-17305
SF-20065,8/13/2015,West,Pomona,Furniture,31.56,ST_91767,31.56,44,Standard,Active,2015-08-13 12:00:00,sf-20065@example.com,sf-20065
PS-18760,5/26/2015,Central,San Antonio,Furniture,105.686,ST_78207,105.686,18,Standard,Active,2015-05-26 12:00:00,ps-18760@example.com,ps-18760
PS-18760,5/26/2015,Central,San Antonio,Technology,399.54,ST_78207,399.54,38,Standard,Active,2015-05-26 12:00:00,,ps-18760
PS-18760,5/26/2015,Central,San Antonio,Furniture,104.93,ST_78207,104.93,27,Premium,Active,2015-05-26 12:00:00,ps-18760@example.com,ps-18760
RB-19705,9/14/2017,East,New York City,Technology,1079.85,ST_10035,1079.85,48,Basic,Active,2017-09-14 12:00:00,rb-19705@example.com,rb-19705
RB-19705,9/14/2017,East,New York City,Office Supplies,70.98,ST_10035,70.98,61,Standard,Active,2017-09-14 12:00:00,rb-19705@example.com,rb-19705
RB-19705,9/14/2017,East,New York City,Office Supplies,29.95,ST_10035,29.95,42,Basic,Active,2017-09-14 12:00:00,rb-19705@example.com,rb-19705
RB-19705,9/14/2017,East,New York City,Furniture,589.41,ST_10035,589.41,37,Standard,Active,2017-09-14 12:00:00,rb-19705@example.com,rb-19705
RS-19870,6/7/2016,East,Philadelphia,Office Supplies,9.648,ST_19120,9.648,19,Premium,Active,2016-06-07 12:00:00,rs-19870@example.com,rs-19870
SB-20185,6/25/2017,East,New York City,Furniture,400.784,ST_10024,400.784,32,Standard,Active,2017-06-25 12:00:00,sb-20185@example.com,sb-20185
HJ-14875,8/26/2017,Central,Detroit,Office Supplies,53.72,ST_48234,53.72,45,Basic,Active,2017-08-26 12:00:00,hj-14875@example.com,hj-14875
SV-20815,8/26/2016,South,Miami,Office Supplies,31.008,ST_33142,,30,Standard,Active,2016-08-26 12:00:00,sv-20815@example.com,sv-20815
BE-11410,11/18/2016,West,Concord,Office Supplies,61.12,ST_94521,61.12,31,Standard,Active,2016-11-18 12:00:00,be-11410@example.com,be-11410
BM-11575,4/17/2017,Central,Chicago,Office Supplies,195.136,ST_60653,195.136,19,Basic,Active,2017-04-17 12:00:00,bm-11575@example.com,bm-11575
AZ-10750,7/23/2017,Central,Wheeling,Office Supplies,121.536,ST_60090,121.536,51,Premium,Active,2017-07-23 12:00:00,az-10750@example.com,az-10750
HD-14785,5/11/2014,Central,Chicago,Office Supplies,17.472,ST_60610,17.472,52,Standard,Active,2014-05-11 12:00:00,hd-14785@example.com,hd-14785
HD-14785,5/11/2014,Central,Chicago,Office Supplies,104.58,ST_60610,104.58,54,Standard,Active,2014-05-11 12:00:00,hd-14785@example.com,hd-14785
BF-11005,7/28/2016,Central,Pasadena,Furniture,24.7,ST_77506,24.7,42,Premium,Inactive,2016-07-28 12:00:00,bf-11005@example.com,bf-11005
BF-11005,7/28/2016,Central,Pasadena,Furniture,302.72,ST_77506,302.72,32,Standard,Active,2016-07-28 12:00:00,bf-11005@example.com,bf-11005
HZ-14950,9/14/2017,East,New York City,Office Supplies,8.56,ST_10024,8.56,29,Standard,Inactive,2017-09-14 12:00:00,,hz-14950
HZ-14950,9/14/2017,East,New York City,Office Supplies,11.56,ST_10024,11.56,26,Standard,Active,2017-09-14 12:00:00,hz-14950@example.com,hz-14950
KD-16495,1/24/2017,West,San Jose,Office Supplies,25.86,ST_95123,25.86,48,Premium,Active,2017-01-24 12:00:00,kd-16495@example.com,kd-16495
KD-16495,1/24/2017,West,San Jose,Office Supplies,276.784,ST_95123,276.784,31,Standard,Active,2017-01-24 12:00:00,kd-16495@example.com,kd-16495
KD-16495,1/24/2017,West,San Jose,Technology,110.352,ST_95123,110.352,46,Standard,Active,2017-01-24 12:00:00,kd-16495@example.com,kd-16495
FC-14245,9/19/2015,West,Sacramento,Furniture,60.84,ST_95823,60.84,60,Standard,Active,2015-09-19 12:00:00,fc-14245@example.com,fc-14245
TP-21130,4/14/2015,West,Springfield,Office Supplies,35.208,ST_97477,35.208,55,Basic,Active,2015-04-14 12:00:00,tp-21130@example.com,tp-21130
EB-13705,5/8/2017,Central,Mansfield,Office Supplies,41.472,ST_76063,41.472,59,Premium,Active,2017-05-08 12:00:00,eb-13705@example.com,eb-13705
JP-15520,9/4/2016,South,Jonesboro,Office Supplies,239.5,ST_72401,239.5,25,Standard,Active,2016-09-04 12:00:00,jp-15520@example.com,jp-15520
TD-20995,5/19/2014,South,Virginia Beach,Office Supplies,34.2,ST_23464,34.2,20,Standard,Active,2014-05-19 12:00:00,td-20995@example.com,td-20995
DM-13345,6/17/2016,East,Rochester,Furniture,376.866,ST_14609,376.866,19,Standard,Active,2016-06-17 12:00:00,dm-13345@example.com,dm-13345
EG-13900,11/2/2015,South,Chesapeake,Office Supplies,197.72,ST_23320,197.72,33,Standard,Active,2015-11-02 12:00:00,eg-13900@example.com,eg-13900
HG-14965,11/4/2017,East,Lancaster,Technology,70.72,ST_43130,70.72,36,Standard,Active,2017-11-04 12:00:00,hg-14965@example.com,hg-14965
HG-14965,11/4/2017,East,Lancaster,Office Supplies,194.352,ST_43130,,47,Standard,Active,2017-11-04 12:00:00,hg-14965@example.com,hg-14965
BF-11080,12/5/2017,East,New York City,Office Supplies,21.6,ST_10024,21.6,58,Standard,Active,2017-12-05 12:00:00,bf-11080@example.com,bf-11080
BF-11080,12/5/2017,East,New York City,Office Supplies,11.07,ST_10024,11.07,33,Standard,Active,2017-12-05 12:00:00,bf-11080@example.com,bf-11080
SC-20095,5/16/2016,West,Los Angeles,Furniture,282.84,ST_90045,282.84,48,Standard,,2016-05-16 12:00:00,sc-20095@example.com,sc-20095
SC-20095,5/16/2016,West,Los Angeles,Office Supplies,27.72,ST_90045,27.72,45,Standard,Active,2016-05-16 12:00:00,sc-20095@example.com,sc-20095
CS-11950,10/24/2017,South,Jackson,Office Supplies,11.68,ST_39212,11.68,21,Basic,Active,2017-10-24 12:00:00,cs-11950@example.com,cs-11950
BD-11320,9/18/2016,West,Woodland,Technology,239.984,ST_95695,239.984,27,Premium,Active,2016-09-18 12:00:00,bd-11320@example.com,bd-11320
MZ-17515,11/11/2014,West,Seattle,Office Supplies,22.98,ST_98115,22.98,62,Basic,Active,2014-11-11 12:00:00,mz-17515@example.com,mz-17515
MZ-17515,11/11/2014,West,Seattle,Technology,102.13,ST_98115,102.13,35,Premium,Active,2014-11-11 12:00:00,mz-17515@example.com,mz-17515
MZ-17515,11/11/2014,West,Seattle,Office Supplies,2033.584,ST_98115,2033.584,64,Standard,Active,2014-11-11 12:00:00,mz-17515@example.com,mz-17515
PW-19030,8/22/2016,West,Los Angeles,Office Supplies,5.76,ST_90049,5.76,49,Standard,Active,2016-08-22 12:00:00,pw-19030@example.com,pw-19030
BS-11380,11/16/2017,East,Bowling Green,Technology,899.982,ST_43402,899.982,47,Premium,Active,2017-11-16 12:00:00,bs-11380@example.com,bs-11380
BS-11380,11/16/2017,East,Bowling Green,Office Supplies,86.352,ST_43402,86.352,53,Basic,Active,2017-11-16 12:00:00,bs-11380@example.com,bs-11380
BS-11380,11/16/2017,East,Bowling Green,Technology,139.96,ST_43402,139.96,26,Standard,Active,2017-11-16 12:00:00,bs-11380@example.com,bs-11380
DA-13450,9/26/2014,East,Lancaster,Office Supplies,16.704,ST_43130,16.704,53,Premium,Inactive,2014-09-26 12:00:00,da-13450@example.com,da-13450
DA-13450,9/26/2014,East,Lancaster,Technology,3.152,ST_43130,3.152,46,Standard,Active,2014-09-26 12:00:00,da-13450@example.com,da-13450
DA-13450,9/26/2014,East,Lancaster,Office Supplies,32.896,ST_43130,32.896,33,Standard,Active,2014-09-26 12:00:00,da-13450@example.com,da-13450
ME-17725,6/29/2017,Central,Dallas,Office Supplies,21.392,ST_75220,21.392,45,Basic,Active,2017-06-29 12:00:00,me-17725@example.com,me-17725
ME-17725,6/29/2017,Central,Dallas,Furniture,307.314,ST_75220,307.314,38,Standard,Active,2017-06-29 12:00:00,me-17725@example.com,me-17725
ME-17725,6/29/2017,Central,Dallas,Furniture,409.9992,ST_75220,409.9992,64,Premium,Active,2017-06-29 12:00:00,me-17725@example.com,me-17725
MH-17785,9/23/2017,Central,Lubbock,Office Supplies,9.248,ST_79424,9.248,19,Premium,Active,2017-09-23 12:00:00,mh-17785@example.com,mh-17785
BT-11440,11/23/2014,Central,Detroit,Office Supplies,14.67,ST_48227,14.67,63,Standard,Inactive,2014-11-23 12:00:00,bt-11440@example.com,bt-11440
MM-17920,1/13/2014,East,Newark,Office Supplies,37.408,ST_43055,37.408,52,Standard,Active,2014-01-13 12:00:00,mm-17920@example.com,mm-17920
MM-17920,1/13/2014,East,Newark,Office Supplies,3.438,ST_43055,3.438,45,Basic,Active,2014-01-13 12:00:00,mm-17920@example.com,mm-17920
NM-18520,5/31/2016,East,New York City,Office Supplies,7.152,ST_10011,7.152,53,Standard,Active,2016-05-31 12:00:00,nm-18520@example.com,nm-18520
NM-18520,5/31/2016,East,New York City,Technology,179.7,ST_10011,179.7,48,Basic,,2016-05-31 12:00:00,nm-18520@example.com,nm-18520
MH-17455,2/13/2017,Central,Minneapolis,Office Supplies,90.64,ST_55407,90.64,50,Basic,Active,2017-02-13 12:00:00,mh-17455@example.com,mh-17455
TC-21295,10/14/2014,East,Everett,Technology,177.0,ST_2149,177.0,40,Standard,Active,2014-10-14 12:00:00,tc-21295@example.com,tc-21295
TC-21295,10/14/2014,East,Everett,Office Supplies,79.45,ST_2149,79.45,58,Premium,Inactive,2014-10-14 12:00:00,tc-21295@example.com,tc-21295
TC-21295,10/14/2014,East,Everett,Furniture,1628.82,ST_2149,1628.82,34,Premium,Active,2014-10-14 12:00:00,tc-21295@example.com,tc-21295
MH-17785,11/18/2014,West,Seattle,Furniture,137.54,ST_98105,137.54,63,Standard,Active,2014-11-18 12:00:00,mh-17785@example.com,mh-17785
MH-17785,11/18/2014,West,Seattle,Furniture,730.2,ST_98105,730.2,18,Standard,Active,2014-11-18 12:00:00,mh-17785@example.com,mh-17785
EP-13915,11/12/2017,West,Los Angeles,Office Supplies,11.56,ST_90032,11.56,59,Premium,Active,2017-11-12 12:00:00,ep-13915@example.com,ep-13915
JH-15985,1/28/2015,South,Concord,Furniture,4297.644,ST_28027,4297.644,40,Standard,Active,2015-01-28 12:00:00,jh-15985@example.com,jh-15985
CM-12715,3/7/2014,West,Seattle,Office Supplies,20.65,ST_98103,20.65,44,Standard,Active,2014-03-07 12:00:00,cm-12715@example.com,cm-12715
CM-12715,3/7/2014,West,Seattle,Office Supplies,204.9,ST_98103,204.9,42,Premium,Active,2014-03-07 12:00:00,cm-12715@example.com,cm-12715
CM-12715,3/7/2014,West,Seattle,Furniture,436.704,ST_98103,436.704,49,Standard,Active,2014-03-07 12:00:00,cm-12715@example.com,cm-12715
CM-12715,3/7/2014,West,Seattle,Furniture,481.568,ST_98103,481.568,36,Premium,Active,2014-03-07 12:00:00,cm-12715@example.com,cm-12715
FO-14305,6/8/2017,West,Glendale,Technology,89.544,ST_85301,89.544,41,Standard,Active,2017-06-08 12:00:00,fo-14305@example.com,fo-14305
FO-14305,6/8/2017,West,Glendale,Office Supplies,35.168,ST_85301,35.168,20,Premium,Active,2017-06-08 12:00:00,fo-14305@example.com,fo-14305
FO-14305,6/8/2017,West,Glendale,Office Supplies,72.588,ST_85301,72.588,29,Basic,Active,2017-06-08 12:00:00,fo-14305@example.com,fo-14305
MW-18220,11/19/2014,Central,Coon Rapids,Office Supplies,221.16,ST_55433,221.16,52,Premium,Active,2014-11-19 12:00:00,mw-18220@example.com,mw-18220
MW-18220,11/19/2014,Central,Coon Rapids,Technology,281.97,ST_55433,281.97,32,Basic,Inactive,2014-11-19 12:00:00,mw-18220@example.com,mw-18220
MS-17365,11/26/2016,West,Los Angeles,Furniture,3406.664,ST_90045,3406.664,34,Standard,Active,2016-11-26 12:00:00,ms-17365@example.com,ms-17365
MS-17365,11/26/2016,West,Los Angeles,Office Supplies,37.17,ST_90045,37.17,49,Standard,Active,2016-11-26 12:00:00,ms-17365@example.com,ms-17365
MS-17365,11/26/2016,West,Los Angeles,Office Supplies,64.96,ST_90045,,24,Standard,Active,2016-11-26 12:00:00,ms-17365@example.com,ms-17365
MS-17365,11/26/2016,West,Los Angeles,Furniture,595.38,ST_90045,595.38,36,Standard,Active,2016-11-26 12:00:00,ms-17365@example.com,ms-17365
HP-14815,1/23/2017,West,Tucson,Technology,95.984,ST_85705,95.984,24,Premium,Active,2017-01-23 12:00:00,hp-14815@example.com,hp-14815
HP-14815,1/23/2017,West,Tucson,Office Supplies,4.938,ST_85705,4.938,22,Standard,Active,2017-01-23 12:00:00,hp-14815@example.com,hp-14815
AS-10090,9/22/2014,East,New York City,Furniture,97.44,ST_10035,97.44,57,Basic,Active,2014-09-22 12:00:00,as-10090@example.com,as-10090
AS-10090,9/22/2014,East,New York City,Office Supplies,3.984,ST_10035,3.984,38,Basic,Active,2014-09-22 12:00:00,as-10090@example.com,as-10090
AS-10090,9/22/2014,East,New York City,Office Supplies,13.04,ST_10035,13.04,64,Standard,Active,2014-09-22 12:00:00,as-10090@example.com,as-10090
AS-10090,9/22/2014,East,New York City,Furniture,579.528,ST_10035,579.528,24,Standard,Active,2014-09-22 12:00:00,as-10090@example.com,as-10090
CS-12505,3/26/2014,West,Pomona,Office Supplies,18.75,ST_91767,18.75,54,Standard,Active,2014-03-26 12:00:00,,cs-12505
ME-17320,6/6/2016,West,Santa Barbara,Technology,3023.928,ST_93101,3023.928,40,Standard,Active,2016-06-06 12:00:00,me-17320@example.com,me-17320
ME-17320,6/6/2016,West,Santa Barbara,Technology,26.96,ST_93101,26.96,28,Basic,Active,2016-06-06 12:00:00,me-17320@example.com,me-17320
ME-17320,6/6/2016,West,Santa Barbara,Technology,477.6,ST_93101,477.6,27,Standard,Active,2016-06-06 12:00:00,me-17320@example.com,me-17320
MS-17770,8/31/2017,West,San Francisco,Office Supplies,193.95,ST_94109,193.95,38,Basic,Active,2017-08-31 12:00:00,ms-17770@example.com,ms-17770
KH-16690,12/7/2015,West,Riverside,Office Supplies,12.96,ST_92503,12.96,58,Standard,Active,2015-12-07 12:00:00,kh-16690@example.com,kh-16690
LC-16885,11/16/2017,West,Los Angeles,Furniture,119.94,ST_90049,119.94,50,Standard,,2017-11-16 12:00:00,lc-16885@example.com,lc-16885
